0.058772010402, 0.17, 3.85868891477, 0.0, -2.56041228926, 0.34, 3.6662895815, 0.0
-0.666683577581, 0.22, 3.75825069552, 0.0, 0.517557758529, 0.19, 3.24222964177, 0.0
-0.648233814452, 0.2, 3.7186513426, 0.0, -3.02656259335, 0.38, 2.19833493384, 0.07
-0.540903945654, 0.21, 3.5824675715, 0.01, -0.562098562833, 0.22, 3.31152257896, 0.0
-0.972819213856, 0.22, 3.6393247672, 0.0, -1.51079375412, 0.28, 2.51612854322, 0.0
-1.26687501646, 0.23, 3.44624099485, 0.0, 1.6882829777, 0.04, 2.69563289968, 0.0
-0.726420648005, 0.2, 3.6074532336, 0.01, 1.54867558641, 0.06, 2.59607369371, 0.02
-1.24278263533, 0.22, 3.46327368379, 0.0, 1.84927336874, 0.04, 0.880147371914, 0.13
-1.10705874619, 0.22, 3.52371138397, 0.01, 1.48307646809, 0.1, 3.39537052718, 0.0
-0.200321471138, 0.17, 3.80948933291, 0.0, 3.02067476784, 0.0, 3.78006116655, 0.0
-1.27697406279, 0.21, 3.13975140007, 0.02, 2.17814911936, 0.01, 2.87622079002, 0.0
-0.297764615936, 0.21, 3.74193614959, 0.0, 2.22849787822, 0.05, 3.30744086624, 0.01
-0.391283877665, 0.18, 3.76585005055, 0.0, 1.8887660637, 0.09, 3.19030895444, 0.0
-1.05025874081, 0.23, 3.44824777987, 0.03, 1.49574032093, 0.1, 2.88500271118, 0.0
-0.167079053775, 0.17, 3.62881238124, 0.01, 0.894620068089, 0.15, 3.47317379547, 0.0
-0.623404381903, 0.2, 3.64181974546, 0.0, 2.30369529889, 0.03, 3.29642839568, 0.0
-0.148903233395, 0.2, 3.36549809114, 0.04, 2.06509595923, 0.06, 2.75549402219, 0.0
-0.709788608736, 0.21, 3.39138364334, 0.02, 1.35021735255, 0.1, 3.14284358893, 0.0
-1.87101118657, 0.28, 3.26958547999, 0.02, 0.513459095148, 0.13, 2.69634781023, 0.0
0.106620330174, 0.16, 3.59577522877, 0.02, 0.793235782315, 0.17, 3.5864168481, 0.0
-0.55137954134, 0.2, 3.79456344132, 0.0, 1.95848960379, 0.09, 3.07304936223, 0.01
-0.650465291464, 0.22, 3.57999335637, 0.01, 1.46219252115, 0.09, 3.4638657005, 0.0
-0.646320081215, 0.2, 3.81250868358, 0.0, 2.01926968917, 0.06, 3.19740547828, 0.0
